time,close,high,low,open,volumefrom,volumeto,conversionType,conversionSymbol
1504569600,4375.0,4471.0,3900.1,4205.0,57575.02,240734995.2,force_direct,
1504656000,4595.8,4633.7,4352.4,4375.0,38900.74,175337047.95,force_direct,
1504742400,4613.7,4675.0,4455.1,4595.8,23064.83,105604886.08,force_direct,
1504828800,4304.0,4694.9,4105.0,4613.7,60776.46,264666232.97,force_direct,
1504915200,4315.9,4395.2,4151.0,4304.0,31057.52,132858349.3,force_direct,
1505001600,4233.9,4330.0,3974.1,4315.9,45789.44,190068638.21,force_direct,
1505088000,4198.7,4383.2,4123.0,4233.9,30829.18,130098011.73,force_direct,
1505174400,4149.4,4379.0,4050.0,4198.7,39964.59,168920985.94,force_direct,
1505260800,3849.7,4160.0,3731.7,4149.4,71344.38,278238795.36,force_direct,
1505347200,3235.3,3917.2,3204.7,3849.7,127026.4,447166955.12,force_direct,
1505433600,3697.1,3809.0,2980.4,3235.3,182179.52,611559126.6,force_direct,
1505520000,3681.5,3875.0,3511.1,3697.1,70579.93,259354596.47,force_direct,
1505606400,3666.6,3782.0,3465.1,3681.5,36906.84,134233463.73,force_direct,
1505692800,4084.4,4119.0,3666.6,3666.6,58786.92,232624406.78,force_direct,
1505779200,3892.2,4114.0,3836.2,4084.4,47527.09,187939217.71,force_direct,
1505865600,3872.4,4049.0,3829.0,3892.2,33156.52,130698538.9,force_direct,
1505952000,3596.7,3905.0,3560.0,3872.4,56793.68,211953807.57,force_direct,
1506038400,3602.3,3748.0,3490.0,3596.7,49096.86,176788199.55,force_direct,
1506124800,3779.6,3808.7,3555.0,3602.3,25555.46,95128057.81,force_direct,
1506211200,3654.7,3783.0,3615.5,3779.6,20858.78,76911991.28,force_direct,
1506297600,3930.1,3977.0,3653.7,3654.7,39811.12,153326746.77,force_direct,
1506384000,3881.5,3985.0,3838.0,3930.1,21296.75,83465263.89,force_direct,
1506470400,4209.7,4229.5,3876.7,3881.5,48472.47,198158125.22,force_direct,
1506556800,4190.0,4269.0,4120.0,4209.7,36491.09,153044819.0,force_direct,
1506643200,4168.0,4245.0,4024.4,4190.0,38793.17,160452009.94,force_direct,
1506729600,4367.1,4397.0,4160.0,4168.0,31384.7,135404767.54,force_direct,
1506816000,4404.3,4424.0,4248.6,4367.1,29163.88,126495551.72,force_direct,
1506902400,4400.2,4482.0,4359.0,4404.3,28996.2,128103689.46,force_direct,
1506988800,4310.6,4439.9,4210.1,4400.2,28439.63,122476333.51,force_direct,
1507075200,4215.9,4359.2,4174.3,4310.6,26321.46,111682076.74,force_direct,
1507161600,4312.0,4372.3,4133.0,4215.9,25278.71,107758054.88,force_direct,
1507248000,4370.0,4425.8,4282.2,4312.0,25845.74,112879614.45,force_direct,
1507334400,4435.6,4505.0,4309.0,4370.0,16034.2,70363273.63,force_direct,
1507420800,4611.9,4632.4,4416.3,4435.6,29773.12,134700012.65,force_direct,
1507507200,4782.3,4879.8,4551.0,4611.9,48768.43,229692776.75,force_direct,
1507593600,4777.7,4940.0,4716.4,4782.3,42477.15,205355472.26,force_direct,
1507680000,4824.9,4881.4,4715.0,4777.7,28782.43,138129000.15,force_direct,
1507766400,5440.0,5445.0,4815.0,4824.9,79292.14,411206648.85,force_direct,
1507852800,5636.8,5871.9,5369.4,5440.0,94223.71,531828697.53,force_direct,
1507939200,5833.5,5857.4,5564.3,5636.8,36377.25,207435103.13,force_direct,
1508025600,5713.9,5877.0,5450.0,5833.5,52859.17,296504414.44,force_direct,
1508112000,5764.8,5810.0,5570.0,5713.9,31194.31,177508930.15,force_direct,
1508198400,5597.1,5779.0,5511.0,5764.8,30327.0,170112124.4,force_direct,
1508284800,5567.0,5597.9,5114.0,5597.1,65717.86,352356069.8,force_direct,
1508371200,5694.2,5744.0,5505.5,5567.0,37716.39,213159494.34,force_direct,
1508457600,5983.8,6088.4,5603.3,5694.2,56063.28,330632308.77,force_direct,
1508544000,6005.1,6199.9,5862.8,5983.8,50812.53,308193542.01,force_direct,
1508630400,5981.3,6075.0,5705.0,6005.1,50407.03,296869418.51,force_direct,
1508716800,5907.3,6055.0,5621.0,5981.3,65593.99,382950746.12,force_direct,
1508803200,5510.0,5907.3,5457.4,5907.3,62893.1,355086171.88,force_direct,
1508889600,5724.1,5746.9,5365.3,5510.0,43731.39,241923094.98,force_direct,
1508976000,5890.0,5966.6,5667.5,5724.1,42648.46,249036974.62,force_direct,
1509062400,5759.7,6020.0,5681.0,5890.0,38440.04,223782636.22,force_direct,
1509148800,5720.3,5864.0,5632.0,5759.7,26532.61,151992142.68,force_direct,
1509235200,6150.0,6345.0,5660.0,5720.3,56000.1,336176404.28,force_direct,
1509321600,6130.0,6239.0,6006.2,6150.0,33132.66,202990210.12,force_direct,
1509408000,6455.1,6481.5,6082.5,6130.0,37533.21,236654069.87,force_direct,
1509494400,6739.6,6739.9,6344.5,6455.1,56443.24,367766124.1,force_direct,
1509580800,7018.8,7350.0,6715.3,6739.6,92469.55,643140585.86,force_direct,
1509667200,7132.0,7448.0,6917.0,7018.8,60799.52,439712869.67,force_direct,
1509753600,7369.9,7530.0,6930.1,7132.0,47552.49,344455349.74,force_direct,
1509840000,7366.7,7598.0,7272.0,7369.9,44845.23,334205673.62,force_direct,
1509926400,6956.5,7440.0,6911.0,7366.7,61198.0,440157158.22,force_direct,
1510012800,7102.0,7220.0,6948.0,6956.5,37472.87,265158849.67,force_direct,
1510099200,7446.1,7899.9,6977.4,7102.0,84596.58,627911135.05,force_direct,
1510185600,7126.4,7450.0,7000.0,7446.1,49013.35,353618625.28,force_direct,
1510272000,6541.2,7324.0,6405.0,7126.4,73657.3,503575974.01,force_direct,
1510358400,6312.6,6788.6,6163.2,6541.2,23518.19,152304447.5,force_direct,
1510444800,5830.9,6466.7,5400.2,6312.6,41573.91,251120750.48,force_direct,
1510531200,6466.7,6682.0,5790.0,5830.9,29759.01,187375152.76,force_direct,
1510617600,6590.0,6689.5,6301.0,6466.7,22364.23,145904459.04,force_direct,
1510704000,7265.84,7305.1,6589.9,6590.0,28693.56,200824602.33,force_direct,
1510790400,7865.2,8012.6,7091.0,7265.84,26042.34,195204226.62,force_direct,
1510876800,7677.9,8034.0,7512.0,7865.2,24571.95,192379648.06,force_direct,
1510963200,7773.3,7867.8,7413.3,7675.9,18998.25,145813938.54,force_direct,
1511049600,8050.0,8122.5,7662.2,7773.3,16255.03,127937215.84,force_direct,
1511136000,8248.8,8315.0,7925.0,8050.0,18495.6,150639022.34,force_direct,
1511222400,8096.9,8380.0,7755.6,8248.8,21979.18,179242289.33,force_direct,
1511308800,8230.2,8310.0,8073.4,8096.9,16123.84,132052542.22,force_direct,
1511395200,7999.9,8268.0,7992.6,8230.2,17290.55,141182053.58,force_direct,
1511481600,8195.2,8351.0,7880.6,7999.9,17340.71,141498185.93,force_direct,
1511568000,8753.4,8770.0,8131.6,8195.2,19772.95,167899762.33,force_direct,
1511654400,8758.8,8759.2,8753.0,8753.4,3.079,26962.27,force_direct,
1511740800,9723.6,9767.2,8758.8,8758.8,20689.38,198661459.93,force_direct,
1511827200,9880.0,9970.2,9592.5,9723.6,16979.74,167029891.6,force_direct,
1511913600,9727.0,11435.0,9010.9,9880.0,25137.36,260988014.99,force_direct,
1512000000,9912.6,10542.0,8901.0,9727.0,26687.82,261197407.77,force_direct,
1512086400,10860.0,10950.0,9375.0,9912.6,23092.12,235039838.47,force_direct,
1512172800,10877.0,11187.0,10627.0,10860.0,18336.84,200402326.39,force_direct,
1512259200,11162.0,11848.0,10300.0,10877.0,16144.5,181615051.57,force_direct,
1512345600,11599.0,11599.0,10890.0,11162.0,19388.68,219384848.46,force_direct,
1512432000,11592.0,11932.0,11405.0,11599.0,25638.0,299090807.4,force_direct,
1512518400,13510.0,13597.0,11590.0,11592.0,55514.35,698009291.68,force_direct,
1512604800,16600.0,16649.0,13139.0,13510.0,81050.27,1188180149.51,force_direct,
1512691200,15851.0,17171.0,13722.0,16600.0,68258.55,1053808779.76,force_direct,
1512777600,14603.0,16300.0,13020.0,15851.0,53213.82,782860906.93,force_direct,
1512864000,14905.0,15644.0,12732.0,14603.0,63824.33,903356657.39,force_direct,
1512950400,16753.0,17450.0,14905.0,14905.0,50455.1,825901343.83,force_direct,
1513036800,16968.0,17515.0,16210.0,16753.0,37776.93,633973255.0,force_direct,
1513123200,16171.0,17293.0,15632.0,16968.0,54897.19,906371363.81,force_direct,
1513209600,16384.0,16999.0,15851.0,16171.0,44975.63,736682606.75,force_direct,
1513296000,17569.0,18111.0,16349.0,16384.0,59851.03,1044216461.5,force_direct,
1513382400,19210.0,19550.0,17050.0,17569.0,45331.0,836392677.4,force_direct,
1513468800,18961.0,19891.0,18622.0,19210.0,48747.05,937965444.83,force_direct,
1513555200,18928.0,19175.0,18010.0,18961.0,52496.11,974801267.97,force_direct,
1513641600,17345.0,18987.0,16400.0,18928.0,61905.48,1107377557.31,force_direct,
1513728000,16425.0,17709.0,15500.0,17345.0,79577.44,1317507611.8,force_direct,
1513814400,15645.0,17333.0,14801.0,16425.0,64360.43,1027276532.46,force_direct,
1513900800,13173.0,15842.43,10700.0,15645.0,169892.84,2223207787.82,force_direct,
1513987200,14035.0,14999.0,12521.0,13173.0,58568.66,831326801.92,force_direct,
1514073600,13477.0,14050.0,11600.0,14035.0,70688.48,906103698.66,force_direct,
1514160000,13633.0,14278.0,12675.0,13477.0,44826.26,606634803.89,force_direct,
1514246400,15680.0,16060.0,13531.0,13633.0,61169.56,926179176.72,force_direct,
1514332800,15375.0,16494.0,14454.0,15680.0,53701.63,829436907.21,force_direct,
1514419200,14323.0,15468.0,13145.0,15375.0,69628.81,977111940.28,force_direct,
1514505600,14307.0,15131.0,13826.0,14323.0,47385.09,683772240.49,force_direct,
1514592000,12384.0,14417.0,11651.0,14307.0,73286.2,938475723.98,force_direct,
1514678400,13769.0,14210.0,12166.0,12384.0,42509.43,564211748.96,force_direct,
1514764800,13376.0,13893.0,12777.0,13769.0,29211.32,389273932.58,force_direct,
1514851200,14722.0,15500.0,12795.0,13376.0,50881.65,720663040.57,force_direct,
1514937600,15150.0,15428.83,14500.0,14722.0,38094.3,569371973.76,force_direct,
1515024000,15159.0,15422.16,14060.0,15150.0,44064.59,651074350.69,force_direct,
1515110400,16911.0,17105.0,14725.0,15159.0,52414.9,839478745.52,force_direct,
1515196800,17169.0,17252.0,16251.0,16911.0,29150.66,487575179.96,force_direct,
1515283200,16214.0,17178.0,15712.0,17169.0,28839.08,474685778.25,force_direct,
1515369600,14906.0,16329.0,13760.0,16214.0,61066.08,916985390.2,force_direct,
1515456000,14425.0,15355.0,14122.0,14906.0,43122.66,635984605.11,force_direct,
1515542400,14898.0,14901.0,13300.0,14425.0,56110.27,791294597.1,force_direct,
1515628800,13254.0,14999.0,12646.0,14900.0,69591.71,942489459.22,force_direct,
1515715200,13794.0,14100.0,12751.0,13254.0,37316.67,508673420.02,force_direct,
1515801600,14199.0,14580.0,13750.0,13794.0,28644.93,407386975.38,force_direct,
1515888000,13558.0,14393.0,12874.34,14199.0,34729.8,468903936.3,force_direct,
1515974400,13601.0,14356.0,13300.0,13558.0,33225.33,458336248.24,force_direct,
1516060800,11063.0,13617.0,9940.0,13601.0,125435.79,1467077034.11,force_direct,
1516147200,11108.0,11497.0,9231.1,11063.0,130881.69,1360922999.16,force_direct,
1516233600,11031.0,11904.0,10515.0,11108.0,84197.18,953010219.6,force_direct,
1516320000,11476.0,11900.0,10647.0,11031.0,47327.85,534833075.19,force_direct,
1516406400,12731.0,13017.0,11407.0,11476.0,45031.7,560806146.98,force_direct,
1516492800,11514.0,12732.0,11015.0,12731.0,52683.45,620965615.17,force_direct,
1516579200,10779.0,11900.0,10009.0,11514.0,64995.55,704623899.22,force_direct,
1516665600,10811.0,11427.0,9900.0,10779.0,62577.79,667370521.03,force_direct,
1516752000,11391.0,11557.89,10430.0,10811.0,43447.02,478491148.67,force_direct,
1516838400,11147.0,11734.0,10845.0,11391.0,34041.88,383853794.3,force_direct,
1516924800,11069.0,11700.0,10276.0,11147.0,55741.03,604628155.35,force_direct,
1517011200,11458.0,11689.0,10800.0,11069.0,33112.43,373115740.76,force_direct,
1517097600,11829.0,12190.0,11390.0,11458.0,28533.98,337310640.94,force_direct,
1517184000,11217.82,11975.0,11070.0,11829.0,24450.15,278683063.01,force_direct,
1517270400,10171.0,11250.0,9860.4,11217.82,58322.16,610362193.54,force_direct,
1517356800,10267.0,10414.0,9760.0,10171.0,42666.5,429226162.74,force_direct,
1517443200,9181.0,10336.0,8941.0,10267.0,77142.62,731092225.8,force_direct,
1517529600,8890.9,9213.0,7960.0,9181.0,119927.84,1034590601.64,force_direct,
1517616000,9225.0,9499.0,8180.0,8890.9,50851.27,455149525.78,force_direct,
1517702400,8185.2,9410.0,7809.0,9225.0,67784.2,576788337.39,force_direct,
1517788800,6947.2,8380.0,6651.0,8185.2,129428.06,960180027.86,force_direct,
1517875200,7678.8,7880.0,6000.0,6947.2,189674.01,1291517770.73,force_direct,
1517961600,7586.9,8488.9,7175.1,7678.8,105341.58,830372193.27,force_direct,
1518048000,8239.7,8648.9,7565.0,7586.9,76508.44,629028322.7,force_direct,
1518134400,8678.1,8750.0,7724.9,8239.7,61641.9,509624165.13,force_direct,
1518220800,8563.0,9074.9,8151.3,8678.1,64702.49,555946296.65,force_direct,
1518307200,8070.5,8570.0,7851.0,8563.0,51306.35,419621875.87,force_direct,
1518393600,8902.9,9000.0,8069.58,8070.5,49587.32,429033111.39,force_direct,
1518480000,8511.6,8952.9,8313.52,8902.9,38532.16,331049587.85,force_direct,
1518566400,9455.5,9489.0,8511.6,8511.6,49041.61,445269567.12,force_direct,
1518652800,9996.0,10176.0,9338.0,9455.5,65852.64,646965183.08,force_direct,
1518739200,10162.0,10271.0,9670.0,9996.0,42072.23,420392841.66,force_direct,
1518825600,11062.0,11084.0,10049.0,10162.0,51535.85,550672754.27,force_direct,
1518912000,10400.0,11250.0,10122.0,11062.0,66687.37,711575764.35,force_direct,
1518998400,11172.0,11250.0,10308.0,10400.0,48697.82,531225259.41,force_direct,
1519084800,11211.0,11788.0,11100.0,11172.0,57532.03,658532997.49,force_direct,
1519171200,10450.0,11239.0,10200.0,11211.0,74265.32,799460974.32,force_direct,
1519257600,9826.5,10915.0,9740.0,10450.0,69743.11,708331522.35,force_direct,
1519344000,10144.0,10395.0,9583.1,9826.5,56913.24,567466843.89,force_direct,
1519430400,9666.3,10500.0,9350.3,10144.0,52916.33,521930897.82,force_direct,
1519516800,9581.9,9840.0,9280.4,9666.3,30186.8,288538180.73,force_direct,
1519603200,10320.0,10439.0,9359.9,9581.9,44338.99,443925733.97,force_direct,
1519689600,10582.0,10888.0,10125.0,10320.0,38185.99,404680373.36,force_direct,
1519776000,10315.0,11065.0,10261.0,10582.0,41240.8,438588692.23,force_direct,
1519862400,10923.0,11095.0,10210.0,10315.0,31985.64,343359812.16,force_direct,
1519948800,11024.0,11189.0,10762.0,10923.0,28104.14,309043894.0,force_direct,
1520035200,11454.0,11530.0,11024.0,11024.0,29329.33,333111704.99,force_direct,
1520121600,11499.0,11549.0,11050.0,11454.0,27197.31,306478200.32,force_direct,
1520208000,11402.0,11700.0,11380.0,11499.0,26447.89,305243757.71,force_direct,
1520294400,10720.0,11411.0,10567.0,11402.0,41647.74,456474428.46,force_direct,
1520380800,9910.6,10899.0,9400.0,10720.0,72908.83,735941360.18,force_direct,
1520467200,9300.0,10112.0,9025.0,9910.6,65499.1,626410649.74,force_direct,
1520553600,9216.2,9428.0,8342.0,9300.0,95204.71,842060926.88,force_direct,
1520640000,8769.9,9506.4,8670.9,9216.2,49610.58,455648657.44,force_direct,
1520726400,9527.7,9729.0,8428.0,8769.9,68818.99,627741870.48,force_direct,
1520812800,9130.2,9900.0,8770.0,9527.7,65656.15,612606330.78,force_direct,
1520899200,9135.2,9482.4,8822.0,9130.2,60886.15,556584542.07,force_direct,
1520985600,8177.2,9250.0,7916.0,9135.2,58326.73,491027268.12,force_direct,
1521072000,8250.0,8418.0,7665.1,8177.2,79923.61,644384004.54,force_direct,
1521158400,8250.0,8604.5,7902.0,8250.0,53222.34,441514146.06,force_direct,
1521244800,7845.0,8367.0,7728.1,8250.0,47479.34,380842416.49,force_direct,
1521331200,8200.3,8300.0,7240.0,7845.0,85487.38,656987846.41,force_direct,
1521417600,8600.2,8717.0,8085.7,8200.3,70611.04,591414182.71,force_direct,
1521504000,8899.7,9040.0,8305.1,8600.2,52559.54,455322064.53,force_direct,
1521590400,8888.2,9177.5,8752.0,8899.7,41549.48,372221050.43,force_direct,
1521676800,8699.3,9095.92,8450.0,8888.2,49315.27,430220172.27,force_direct,
1521763200,8914.4,8917.6,8271.1,8699.3,43545.85,371275500.99,force_direct,
1521849600,8522.7,9050.3,8460.0,8914.4,42191.62,372217623.66,force_direct,
1521936000,8445.0,8674.4,8364.8,8522.7,30071.11,255905054.93,force_direct,
1522022400,8131.12,8499.1,7835.9,8445.0,53271.21,433288763.9,force_direct,
1522108800,7784.6,8210.0,7716.6,8131.12,49807.7,395673039.36,force_direct,
1522195200,7936.0,8120.2,7702.1,7784.6,34118.04,270258151.3,force_direct,
1522281600,7094.0,7973.0,6883.0,7936.0,72992.08,537493533.1,force_direct,
1522368000,6840.4,7269.0,6549.9,7094.0,105942.37,726470743.59,force_direct,
1522454400,6925.4,7222.0,6780.06,6840.4,67015.26,472001891.08,force_direct,
1522540800,6816.6,7035.1,6425.1,6925.4,54564.98,367964202.59,force_direct,
1522627200,7053.3,7132.0,6769.4,6816.6,43959.72,307331586.85,force_direct,
1522713600,7405.6,7509.7,7019.9,7053.3,47716.61,349662662.54,force_direct,
1522800000,6785.9,7422.0,6670.0,7405.6,49355.61,347227436.68,force_direct,
1522886400,6769.0,6938.0,6564.9,6785.9,45285.67,305581665.27,force_direct,
1522972800,6610.0,6864.0,6500.2,6769.0,41261.69,273538524.1,force_direct,
1523059200,6892.6,7080.0,6599.9,6610.0,36058.68,248688447.73,force_direct,
1523145600,7023.9,7126.0,6883.0,6892.6,28829.52,201921442.76,force_direct,
1523232000,6770.0,7189.0,6611.0,7023.9,71995.39,495916361.52,force_direct,
1523318400,6837.1,6897.4,6650.0,6770.0,25178.58,170841649.19,force_direct,
1523404800,6943.1,7005.8,6794.0,6837.1,27656.08,190667714.45,force_direct,
1523491200,7912.0,8087.0,6753.0,6943.1,89154.97,671503176.68,force_direct,
1523577600,7886.9,8240.0,7739.1,7912.0,59368.4,474891031.56,force_direct,
1523664000,8003.0,8185.0,7820.5,7886.9,25810.39,206634688.21,force_direct,
1523750400,8357.5,8458.8,7997.2,8003.0,28482.93,234537997.06,force_direct,
1523836800,8056.2,8415.5,7900.3,8357.5,32649.53,263749559.65,force_direct,
1523923200,7888.9,8185.0,7823.0,8056.2,26549.05,212819639.69,force_direct,
1524009600,8171.0,8237.2,7870.5,7888.9,27003.89,218071064.86,force_direct,
1524096000,8273.0,8297.4,8104.0,8171.0,28292.33,232308172.38,force_direct,
1524182400,8865.4,8937.5,8219.0,8273.0,47981.24,408404618.56,force_direct,
1524268800,8912.5,9069.0,8616.0,8865.4,37598.97,331168878.04,force_direct,
1524355200,8791.4,9048.2,8751.09,8912.5,29577.44,262815187.57,force_direct,
1524441600,8940.0,9011.0,8769.0,8791.4,23228.42,206738729.14,force_direct,
1524528000,9646.8,9745.0,8929.9,8940.0,56851.66,530366998.95,force_direct,
1524614400,8868.4,9767.4,8765.1,9646.8,72703.58,668976337.5,force_direct,
1524700800,9269.9,9308.0,8652.2,8868.4,40418.24,359228351.05,force_direct,
1524787200,8920.1,9381.1,8888.6,9269.9,29668.67,273120789.22,force_direct,
1524873600,9345.7,9437.6,8872.0,8920.1,34297.99,317887455.72,force_direct,
1524960000,9400.0,9565.1,9180.0,9345.7,27117.63,253905688.36,force_direct,
1525046400,9240.6,9450.0,9100.0,9400.0,22448.53,208297373.75,force_direct,
1525132800,9068.2,9247.3,8817.97,9240.6,24972.56,224495781.48,force_direct,
1525219200,9236.4,9279.9,8968.3,9068.2,19799.77,180821070.42,force_direct,
1525305600,9759.0,9875.0,9161.0,9236.4,34732.27,329445446.79,force_direct,
1525392000,9703.0,9848.0,9542.5,9759.0,24098.87,233151571.67,force_direct,
1525478400,9861.2,9990.0,9685.0,9703.0,28406.97,280281507.9,force_direct,
1525564800,9658.7,9964.0,9454.0,9861.2,25873.26,250098474.77,force_direct,
1525651200,9370.0,9677.9,9182.7,9658.7,24901.88,232769761.85,force_direct,
1525737600,9184.7,9471.0,9045.3,9370.0,25095.97,232088224.65,force_direct,
1525824000,9318.2,9375.8,8980.0,9184.7,22668.11,208046771.77,force_direct,
1525910400,9018.0,9393.9,9003.0,9318.2,23245.67,214713650.93,force_direct,
1525996800,8412.4,9018.1,8333.8,9018.0,52744.35,458657858.2,force_direct,
1526083200,8470.8,8631.7,8204.41,8412.4,36460.67,306163209.3,force_direct,
1526169600,8683.6,8760.0,8318.3,8470.8,22627.41,193696088.91,force_direct,
1526256000,8670.8,8884.5,8271.0,8683.6,36567.61,314085399.91,force_direct,
1526342400,8467.5,8855.7,8415.0,8670.8,25620.6,220646777.28,force_direct,
1526428800,8336.1,8492.7,8100.0,8467.5,32084.65,265254056.38,force_direct,
1526515200,8054.3,8482.2,7982.5,8336.1,24704.08,203331061.86,force_direct,
1526601600,8238.9,8277.2,7925.0,8054.3,22748.13,184236039.07,force_direct,
1526688000,8231.0,8430.0,8140.2,8238.9,13253.74,109560697.47,force_direct,
1526774400,8523.6,8597.9,8171.5,8231.0,15137.6,127232890.21,force_direct,
1526860800,8398.8,8644.0,8309.1,8523.6,16283.09,137587899.88,force_direct,
1526947200,7977.85,8408.28,7943.3,8398.8,20195.4,165144229.36,force_direct,
1527033600,7494.8,8020.0,7403.0,7977.85,39746.94,306082064.9,force_direct,
1527120000,7576.7,7729.83,7260.0,7494.8,38714.19,289840367.15,force_direct,
1527206400,7456.7,7654.1,7318.2,7576.7,25831.34,192775928.74,force_direct,
1527292800,7327.7,7624.1,7281.0,7456.7,13733.81,102683254.89,force_direct,
1527379200,7339.7,7425.4,7211.1,7327.7,15840.35,115619165.33,force_direct,
1527465600,7097.9,7437.7,7062.3,7339.7,26180.43,189039280.71,force_direct,
1527552000,7465.2,7536.0,7040.0,7097.9,27172.6,198139678.58,force_direct,
1527638400,7375.12,7560.0,7270.5,7465.2,21953.58,163147111.12,force_direct,
1527724800,7485.8,7599.7,7338.0,7375.12,19111.03,143522705.64,force_direct,
1527811200,7521.0,7599.8,7329.19,7485.8,18921.31,141455168.42,force_direct,
1527897600,7638.1,7698.8,7441.5,7521.0,16212.57,123627262.96,force_direct,
1527984000,7718.0,7779.0,7600.0,7638.1,13548.01,104417170.37,force_direct,
1528070400,7488.3,7764.0,7451.1,7718.0,17659.04,133657335.36,force_direct,
1528156800,7621.9,7675.0,7372.0,7488.3,16225.75,121882924.46,force_direct,
1528243200,7654.0,7700.0,7491.7,7621.9,16375.07,124490976.9,force_direct,
1528329600,7688.9,7756.3,7624.7,7654.0,10828.16,83404764.88,force_direct,
1528416000,7615.1,7697.0,7543.6,7688.9,12095.39,92098498.19,force_direct,
1528502400,7498.5,7685.0,7463.4,7615.1,6642.77,50467056.59,force_direct,
1528588800,6758.0,7498.6,6630.0,7498.5,51853.79,361863799.92,force_direct,
1528675200,6873.3,6899.0,6629.7,6758.0,22324.1,150583212.34,force_direct,
1528761600,6543.9,6873.4,6436.1,6873.3,29725.36,197909118.26,force_direct,
1528848000,6295.1,6611.7,6107.88,6543.9,43527.8,276804573.74,force_direct,
1528934400,6633.7,6736.52,6269.5,6295.1,30378.99,197450952.63,force_direct,
1529020800,6385.0,6659.0,6350.0,6633.7,19631.43,127892576.02,force_direct,
1529107200,6485.9,6559.7,6330.0,6385.0,13659.66,88159803.43,force_direct,
1529193600,6438.4,6573.0,6424.8,6485.9,8536.56,55464373.5,force_direct,
1529280000,6709.2,6827.9,6370.77,6438.4,22902.26,150860200.74,force_direct,
1529366400,6735.5,6848.2,6655.0,6709.2,17330.08,116540181.13,force_direct,
1529452800,6760.4,6825.0,6560.0,6735.5,18507.13,123733177.89,force_direct,
1529539200,6715.2,6788.8,6679.3,6760.4,10642.01,71628297.19,force_direct,
1529625600,6042.6,6731.0,5910.8,6715.2,53815.62,335779402.98,force_direct,
1529712000,6151.93,6259.0,6013.0,6042.6,20413.41,124940081.25,force_direct,
1529798400,6148.04,6249.7,5755.0,6151.93,44955.21,268869090.32,force_direct,
1529884800,6246.6,6341.0,6068.5,6148.04,26766.62,165952361.5,force_direct,
1529971200,6073.4,6280.8,6050.2,6246.6,18471.69,114190823.49,force_direct,
1530057600,6133.09,6192.7,5984.9,6073.4,18139.23,110540087.52,force_direct,
1530144000,5848.1,6170.9,5822.3,6133.09,17737.98,106826644.19,force_direct,
1530230400,6208.1,6302.0,5780.0,5848.1,31681.83,188652525.19,force_direct,
1530316800,6391.5,6545.5,6195.2,6208.1,22194.67,141720715.41,force_direct,
1530403200,6349.7,6439.9,6260.0,6391.5,11215.68,71262027.81,force_direct,
1530489600,6617.6,6681.2,6275.0,6349.7,26342.36,171535629.02,force_direct,
1530576000,6509.0,6675.2,6470.5,6617.6,17231.57,113481158.31,force_direct,
1530662400,6590.0,6784.9,6414.1,6509.0,22293.01,147038326.7,force_direct,
1530748800,6531.7,6704.7,6423.4,6590.0,22439.16,147736305.36,force_direct,
1530835200,6602.2,6641.78,6451.9,6531.7,14825.58,96991793.87,force_direct,
1530921600,6761.8,6837.0,6511.0,6602.2,13279.57,87955369.89,force_direct,
1531008000,6707.0,6801.9,6669.9,6761.8,13275.52,89510628.82,force_direct,
1531094400,6666.9,6820.0,6616.6,6707.0,15774.75,105776967.91,force_direct,
1531180800,6301.8,6685.8,6260.1,6666.9,26254.74,169553566.06,force_direct,
1531267200,6377.8,6407.9,6286.3,6301.8,16321.98,103682065.34,force_direct,
1531353600,6249.0,6377.8,6079.9,6377.8,23281.86,144338397.39,force_direct,
1531440000,6220.0,6339.9,6125.0,6249.0,19945.56,124284898.06,force_direct,
1531526400,6250.0,6320.0,6179.2,6220.0,8892.88,55502620.26,force_direct,
1531612800,6347.2,6389.0,6230.3,6250.0,10197.06,64609535.39,force_direct,
